Index,accX,accY,accZ,girX,girY,girZ,Time(ms)
118,-0.8102,0.6629,-0.083,10.9389,2.3969,-5.2901,139257
119,-0.8022,0.6754,-0.0986,26.5649,-7.3969,-7.855,139277
120,-0.7993,0.6204,-0.0828,33.4656,-14.6565,-14.0534,139297
121,-0.7929,0.7454,-0.1074,20.687,-27.5496,-25.5191,139317
122,-0.7258,0.8782,-0.1335,-22.1908,-25.9389,-33.9924,139337
123,-0.7582,0.7459,-0.0867,-51.6794,-31.4122,-40.8626,139357
124,-0.7228,0.6014,-0.0942,-49.687,-32.6183,-45.2366,139377
125,-0.7485,0.4786,-0.0386,-32.8244,-28.2977,-42.3893,139397
126,-0.7443,0.4429,-0.0759,-6.2901,-20.6336,-34.0153,139417
127,-0.7778,0.4744,-0.0371,10.1603,-18.5649,-17.6947,139437
128,-0.7858,0.42,-0.0615,31.626,-21.9008,-14.9924,139457
129,-0.798,0.6597,-0.0652,36.7939,-24.9084,-14.3206,139477
130,-0.7724,0.6646,-0.0603,17.2595,-27.1298,-17.7405,139497
131,-0.7846,0.679,-0.0552,1.4885,-20.6718,-18.2137,139517
132,-0.8022,0.5767,-0.0068,-11.3969,-15.8855,-14.2061,139537
133,-0.8159,0.5223,0.0227,-7.374,-10.229,-10.2519,139557
134,-0.8351,0.5228,-0.0305,4.3893,-6.3893,-6.0611,139577
135,-0.8515,0.5591,-0.041,18.9084,-3.0687,-0.6794,139597
136,-0.8495,0.5296,-0.0413,32.0458,-4.4122,-0.4504,139617
137,-0.8615,0.6639,-0.001,30.2977,-7.7099,-0.7634,139637
138,-0.8054,0.7432,0.0232,-2.3435,-8.1527,1.3969,139657
139,-0.8005,0.6177,0.0383,-28.4504,-2.0458,0.1221,139677
140,-0.799,0.514,0.0288,-27.0992,2.2366,0.5649,139697
141,-0.799,0.4551,-0.0234,-9.5878,5.5191,-1.1756,139717
142,-0.8007,0.5135,-0.0679,11.7252,9.4504,-2.9542,139737
143,-0.799,0.6595,-0.0354,12.6718,12.6794,-3.3053,139757
144,-0.809,0.6475,-0.0193,-1.5878,11.7176,-4.4275,139777
145,-0.8195,0.5674,-0.0032,-9.9924,8.0992,-3.855,139797
146,-0.8217,0.5264,-0.0107,-8.8931,4.5649,-0.7176,139817
147,-0.801,0.5215,-0.0374,-2.7099,4.313,4.3206,139837
148,-0.8171,0.5062,-0.0247,1.7099,5.6183,10.1527,139857
149,-0.8268,0.4752,-0.0269,11.3359,3.9313,6.9313,139877
150,-0.8266,0.6151,-0.0391,20.8626,1.2137,-1.7786,139897
151,-0.8183,0.6727,-0.0281,10.3664,1.3359,-5.5115,139917
152,-0.8141,0.6072,-0.019,0.5267,2.7023,-7.3282,139937
153,-0.8239,0.5904,-0.0188,-1.5954,2.8168,-7.4198,139957
154,-0.829,0.5425,-0.0076,-1.6412,3.9618,-8.1145,139977
155,-0.8078,0.5591,-0.0381,5.1298,4.9924,-8.3053,139997
156,-0.8061,0.606,-0.0574,3.1527,8.9771,-6.9618,140017
157,-0.8139,0.5679,-0.0586,1.3588,10.8015,-5.626,140037
158,-0.7939,0.5775,-0.0754,2.4427,12.2443,-3.6336,140057
159,-0.8766,0.4732,-0.0413,-3.3969,8.1221,6.1603,140077
160,-0.8703,0.3853,-0.061,21.6718,-9.313,14.0687,140097
161,-0.8405,0.5645,-0.0894,32.0916,-15.2824,16.9771,140117
162,-0.8466,0.6658,-0.0732,18.4351,-17.3817,14.5878,140137
163,-0.7892,0.6824,-0.0652,3.229,-6.2824,12.0916,140157
164,-0.841,0.701,0.0071,-16.0992,3.0153,5.4504,140177
165,-0.8596,0.566,0.0061,-8.1374,4.6794,-3.0229,140197
166,-0.8676,0.5799,-0.03,5.2366,0.5878,-4.0153,140217
167,-0.8259,0.5433,-0.0942,9.5267,-1.0611,-2.8855,140237
168,-0.8134,0.6058,-0.0847,10.6107,-2.4656,-0.6031,140257
169,-0.7963,0.6009,-0.0898,-1.3282,-2.8855,3.3053,140277
170,-0.808,0.5504,-0.0349,-6.3359,-3.3511,3.4122,140297
171,-0.7892,0.5508,-0.0376,-1.1298,-6.1832,3.1221,140317
172,-0.7812,0.5501,-0.0342,4.3282,-3.5573,2.1603,140337
173,-0.8105,0.5753,-0.0261,7.9618,-3.5115,-0.5878,140357
174,-0.8032,0.617,-0.075,1.0763,-6.542,-1.4198,140377
175,-0.7795,0.5682,-0.0977,-5.4046,-4.229,-0.2748,140397
0,-0.0185,-0.3381,1.0642,2.7023,3.8779,-1,143097
1,0.2488,-0.3654,0.887,5.4733,7.4885,-0.2137,143117
2,0.2569,-0.3696,0.9055,5.1069,5.5954,0.3053,143137
3,0.2654,-0.3696,0.9026,3.6794,2.5496,1.5115,143157
4,0.2623,-0.3576,0.8987,2.6031,0.7252,2.0382,143177
5,0.2586,-0.3615,0.9016,0.3664,-2.1908,0.5573,143197
6,0.261,-0.3576,0.9011,-1.458,-3.7634,0.9771,143217
7,0.2693,-0.3478,0.8958,-4.0076,-6.0229,1.2901,143237
8,0.2755,-0.3608,0.8894,-6.9924,-8.1298,1.1145,143257
9,0.2713,-0.3745,0.8784,-6.1603,-10.2672,-0.6183,143277
10,0.2081,-0.3088,0.8789,-7.9695,-9.5038,-1.7099,143297
11,0.2476,-0.3957,0.8818,-11.1832,-7.7405,-2.4962,143317
12,0.2672,-0.3815,0.8867,-12.1603,-6.3664,-2.1603,143337
13,0.2654,-0.4111,0.8857,-13.9466,-6.1908,-1.0687,143357
14,0.242,-0.3847,0.928,-17.0458,-7.1603,2.0992,143377
15,0.3194,-0.3505,0.9453,-24.7557,-8.3588,7.2595,143397
16,0.4835,-0.4035,0.8906,-44.0382,4.7176,19.7634,143417
17,0.5601,-0.4621,0.9258,-70.4122,39.687,25.4733,143437
18,0.4109,-0.3657,0.8972,-92.4504,61.2977,38.7863,143457
19,0.3006,-0.5449,0.8562,-102.3359,64.2137,43.6183,143477
20,0.2137,-0.5793,0.8257,-95.8397,60.8626,48.3969,143497
21,0.2618,-0.6813,0.8848,-92.5725,59.1985,54.0229,143517
22,0.2579,-0.6662,0.8796,-95,66.3359,71.0153,143537
23,0.2315,-0.8124,0.9136,-86.7328,73.374,87.9924,143557
24,0.1749,-0.8427,0.8955,-70.6489,81.6718,99.6947,143577
25,0.0745,-0.8444,0.9263,-62.5649,86.3511,111.5878,143597
26,-0.0187,-0.8229,0.9038,-58.6565,85.0458,122.0382,143617
27,-0.1005,-0.8156,0.8452,-56.8015,79.2519,131.4733,143637
28,-0.1157,-0.8002,0.8506,-60.0687,71.0992,141.8473,143657
29,-0.1413,-0.7936,0.7866,-72.9466,65.8855,155.2977,143677
30,-0.2111,-0.8398,0.7419,-73.5649,61.7863,166.9847,143697
31,-0.246,-0.9099,0.7166,-62.0916,58.3969,173.1985,143717
32,-0.2302,-0.9172,0.699,-58.9008,60.5878,181.5114,143737
33,-0.2905,-0.8784,0.719,-64.6565,64.7176,192.3817,143757
34,-0.3395,-0.8884,0.6675,-69.4885,65.0611,208.0458,143777
35,-0.4316,-0.8315,0.6104,-50.6718,65.9924,220.8855,143797
36,-0.5407,-0.787,0.5906,-11.4351,63,233.8931,143817
37,-0.5571,-0.6379,0.5398,35.5802,63.542,242.9466,143837
38,-0.5786,-0.5366,0.4695,73.5573,69.0458,247.1374,143857
39,-0.6047,-0.3679,0.3684,105.2672,81.3588,245.5954,143877
40,-0.6835,-0.2629,0.4038,114.1145,92.0458,243.313,143897
41,-0.728,-0.1845,0.4124,118.855,98.4962,242.1756,143917
42,-0.7585,-0.1164,0.3601,125.2443,103.2061,241.7786,143937
43,-0.7446,-0.0744,0.322,129.3282,108.0687,236.229,143957
44,-0.7409,0.0823,0.1658,133.0763,115.4733,231.542,143977
45,-0.7394,0.2259,0.1709,131.2977,123.5343,227.1756,143997
46,-0.7619,0.2562,0.1995,119.5649,125.5343,218.9466,144017
47,-0.7768,0.3521,0.124,113.1756,124.229,203.313,144037
48,-0.7953,0.5215,0.0105,97.0382,127.3893,193.9542,144057
49,-0.8205,0.5784,0.0557,69.0763,128.6565,181.6565,144077
50,-0.8,0.6561,0.1001,38.3893,113.7328,155.9771,144097
51,-0.7565,0.6331,0.0139,11.2214,91,127.458,144117
52,-0.7265,0.6119,-0.0332,2.1832,65.4351,102.5343,144137
53,-0.6384,0.5677,-0.1182,20.8702,42.3282,81.4657,144157
54,-0.5305,0.5582,-0.1228,47.5267,37.2061,52.9847,144177
55,-0.5917,0.6397,0.0498,54.4122,24.9084,22.0534,144197
56,-0.6379,0.6458,0.0928,34.8015,11.145,4.0992,144217
57,-0.6479,0.6275,0.0518,3.4198,4.8397,-4.7176,144237
58,-0.6948,0.6163,0,-28.2137,7.2519,-5.5191,144257
59,-0.7336,0.5467,-0.0168,-44.0992,11.6107,-2.0763,144277
60,-0.7556,0.4793,-0.0212,-26.9084,12.0229,-0.3359,144297
61,-0.7619,0.5359,-0.0024,4.4504,6.9389,-2.5267,144317
62,-0.7619,0.5692,-0.0205,22.0382,3.3206,-5.1527,144337
63,-0.7744,0.6353,-0.0051,24.8779,4.7863,-4.9771,144357
64,-0.8122,0.66,0.0159,12.2214,3.0076,-1.6794,144377
65,-0.8122,0.5975,0.0227,-0.9618,0.1145,-0.2977,144397
66,-0.78,0.5965,0.0066,-5.8473,-0.9695,-1.4733,144417
67,-0.7822,0.607,-0.0007,-9.0763,3.2443,-4.4198,144437
68,-0.7907,0.5716,0.001,-3.8168,1.5878,-6.7023,144457
69,-0.7936,0.6153,0.0093,-2.916,-0.0687,-7.229,144477
70,-0.7868,0.6224,-0.0132,-8.9084,-0.9924,-7.9466,144497
71,-0.7988,0.5814,0.001,-15.3206,-0.2061,-6.2366,144517
72,-0.8161,0.5484,0.0288,-13.9771,-3.4656,-6.4656,144537
73,-0.8054,0.565,0.0195,-10.8931,-5.9313,-6.145,144557
74,-0.8102,0.5721,0.0088,-8.9542,-7.0229,-5.2061,144577
75,-0.7968,0.5994,0.0295,-6.5954,-4.9771,-4.5649,144597
76,-0.7944,0.6378,0.0261,-11.2214,-3.374,-2.7939,144617
77,-0.8156,0.6082,0.0525,-15.5191,-1.5725,-1.2824,144637
78,-0.8268,0.6116,0.0593,-23.3359,-1.4885,1.5878,144657
79,-0.8088,0.5728,0.0286,-27.6794,1.2214,2.4656,144677
80,-0.8095,0.5645,0.0398,-23.229,4.8168,0.687,144697
81,-0.8173,0.5765,-0.0049,-19.6718,7.313,0.7939,144717
82,-0.8222,0.5628,0.0002,-14.229,11.2824,2.5267,144737
83,-0.8102,0.5965,0.0171,-9.9466,12.8931,6.6641,144757
84,-0.8325,0.6026,0.0537,-9.4733,12.6412,10.6489,144777
85,-0.8332,0.5657,0.0576,-4.9847,11.0992,9.4122,144797
86,-0.81,0.5945,0.0132,1.1221,11.9771,7.9542,144817
87,-0.8039,0.5945,0.0146,4.8321,13.4809,9.687,144837
88,-0.799,0.607,0.0042,7.0382,16.4809,12.7939,144857
89,-0.8007,0.6146,-0.01,3.6183,17.9771,12.9847,144877
90,-0.8085,0.6238,0.001,1.0229,15.6489,9.2061,144897
91,-0.8107,0.6058,-0.0042,7,9.0305,4.2061,144917
92,-0.7951,0.6131,-0.0139,10.3893,1.9542,1.0229,144937
93,-0.7717,0.6172,-0.0439,5.4275,0.0534,1.0305,144957
94,-0.7736,0.5738,-0.043,4.6183,-0.0382,1.7634,144977
95,-0.799,0.587,-0.0176,9.2214,-3.0153,2.2824,144997
96,-0.8078,0.5987,-0.0117,8.8931,-4.7481,-0.1756,145017
97,-0.7883,0.6375,-0.041,9.4504,-7.2443,-3.5573,145037
98,-0.8224,0.6212,0.0042,6.229,-14.0229,-8.9466,145057
99,-0.8039,0.5997,0.0063,3.1298,-20.626,-13.3435,145077
100,-0.7634,0.5921,-0.0281,2.9237,-20.1679,-14.7481,145097
101,-0.7985,0.5381,0.0085,9.6641,-19.5802,-12.3435,145117
102,-0.7902,0.5714,0.0112,17.2748,-16,-8.4885,145137
103,-0.7709,0.5919,-0.0161,17.7328,-9.7405,-2.4351,145157
104,-0.7751,0.6043,0.0337,15.0382,-3.3282,1.5878,145177
105,-0.7839,0.6397,0.0212,8.5115,-1.0687,1.6031,145197
106,-0.7946,0.6541,-0.0005,-3.3893,0.3359,1.2672,145217
107,-0.7941,0.595,-0.0369,-9.9313,-0.2824,0.9008,145237
108,-0.8036,0.5684,-0.0134,-8.2137,3.2977,-1.5954,145257
109,-0.8054,0.5982,0.0181,-9.2366,4.5191,-1.7634,145277
110,-0.8176,0.6004,0.0229,-10.6107,4.2748,-2.4733,145297
111,-0.8183,0.574,0.0029,-8.8855,3.1221,-2,145317
112,-0.8073,0.5689,-0.009,-2.3664,2.4656,-0.5496,145337
113,-0.7956,0.5984,-0.0139,1.4962,3.5802,1.8397,145357
114,-0.791,0.6583,0.0205,-4.771,9,3.9771,145377
115,-0.7975,0.6177,0.0247,-13.5649,11.4733,6.4885,145397
116,-0.8151,0.5633,0.0371,-13.7252,13.0076,5.3053,145417
117,-0.8085,0.5501,0.009,-4,9.855,3.2748,145437
118,-0.8058,0.5721,-0.0173,6.0534,6.0611,0.8855,145457
119,-0.8034,0.597,-0.0266,9.7176,1.6718,-0.8626,145477
120,-0.7849,0.6317,-0.0352,8.2366,-1.8702,-1.9618,145497
121,-0.7809,0.6683,-0.033,-2.374,0.7023,-2.5725,145517
122,-0.8061,0.5606,0.0088,-7.2214,1.3588,-4.4809,145537
123,-0.7993,0.5684,0.0034,-3.3053,1.9389,-4.9389,145557
124,-0.8124,0.5714,-0.002,-1.0153,0.7939,-4.3969,145577
125,-0.819,0.577,-0.0068,3.1221,-0.4962,-4.0382,145597
126,-0.8156,0.5923,-0.0044,6.7405,-2.5954,-4.084,145617
127,-0.8049,0.6373,-0.011,5.8092,-4.3053,-1.6489,145637
128,-0.8073,0.5945,0.0034,3.0763,-5,-1.5802,145657
129,-0.7985,0.6087,-0.001,0.687,-1.0458,-3.0458,145677
130,-0.8141,0.5926,0.0244,-6.6183,1.5573,-3.1985,145697
131,-0.8217,0.554,0.0066,-3.0076,0.9466,-2.7786,145717
132,-0.81,0.5755,-0.0164,1.626,0.6565,-1.6183,145737
133,-0.8088,0.5928,-0.0186,2.7176,-0.374,0.1374,145757
134,-0.8095,0.6026,-0.0037,1.6336,-1.7328,-0.2137,145777
135,-0.81,0.5892,-0.0088,0.916,-2.3282,-0.5496,145797
136,-0.8105,0.5767,-0.0171,0.7099,-2.3817,-1.2443,145817
137,-0.8112,0.5782,-0.0144,2.2443,-2.9084,-1.5115,145837
138,-0.8058,0.5955,-0.0134,1.0153,-1.916,-1.2366,145857
139,-0.809,0.5858,-0.0024,-1.2137,-1.1069,-1.5038,145877
140,-0.8085,0.5953,-0.002,-1.0534,-1.2824,-1.4504,145897
141,-0.8066,0.6002,0.0044,-1.9313,-1.5649,-0.6107,145917
142,-0.8102,0.5767,0.0054,-1.5344,-1.4198,-0.7099,145937
143,-0.8149,0.5733,-0.0049,1.5802,-1.9008,-0.6794,145957
144,-0.8144,0.5806,-0.0034,3.084,-2.5267,-0.9847,145977
145,-0.8024,0.5916,-0.0051,1.4885,-0.1756,-1.3282,145997
146,-0.8122,0.5858,0.0168,-3.0687,1.5878,-2.2824,146017
147,-0.799,0.587,-0.0049,-0.8473,0.9924,-1.4504,146037
148,-0.8039,0.5911,-0.0154,0.0458,-0.1832,-1.0763,146057
149,-0.8107,0.595,-0.0183,-0.6107,-1.0305,-0.6641,146077
150,-0.8215,0.5845,-0.0049,-2.0992,-0.6794,-0.5573,146097
151,-0.8259,0.5743,0.0081,-1.9618,-0.2748,-1.0763,146117
152,-0.8117,0.5704,0.002,0.3282,0,-0.8626,146137
153,-0.8127,0.577,0.0073,2.6183,0.0916,0.0382,146157
154,-0.8134,0.5977,0.0095,1.1832,1.3893,0.1374,146177
155,-0.8168,0.6031,0.0134,-2.7786,1.7863,0.5954,146197
156,-0.8139,0.5709,-0.0032,-2.5344,1.5878,-0.0992,146217
157,-0.8076,0.5767,-0.0007,0.7405,0.5725,-0.0992,146237
158,-0.8051,0.5767,0.0024,2.1298,-0.5878,0.3511,146257
159,-0.8105,0.575,-0.0085,2.6412,-1.1603,0.1298,146277
160,-0.8102,0.5906,-0.0063,1.4504,-0.8092,-0.1145,146297
161,-0.8093,0.5838,0.0032,-0.7099,-0.6489,-0.4656,146317
162,-0.8098,0.5831,0.0027,-1.1374,-0.2748,-0.5878,146337
163,-0.81,0.5801,-0.0007,-1.626,-0.3664,-0.8244,146357
164,-0.81,0.5706,-0.0151,0.6565,-0.5038,-1,146377
165,-0.8149,0.5779,-0.0051,1.8244,-0.3969,-0.6412,146397
166,-0.8112,0.5989,-0.0054,0.2061,0.1679,-0.4046,146417
167,-0.8173,0.5814,0.0012,-1.1374,0.3511,-0.1603,146437
168,-0.8107,0.5789,-0.0127,0.7634,-0.0229,-0.2977,146457
169,-0.8156,0.5818,-0.001,1.771,-0.8092,-0.4733,146477
170,-0.812,0.5936,0.0005,0.4046,0.4504,-0.3359,146497
171,-0.81,0.5804,0.0061,-1.229,0.8168,-0.4351,146517
172,-0.8095,0.5757,-0.0088,-0.7557,0.3511,-0.5191,146537
173,-0.81,0.5782,-0.0015,0.084,-0.0534,-0.4122,146557
174,-0.809,0.5718,-0.0032,0.8321,-0.687,-0.8397,146577
175,-0.8017,0.5894,-0.0071,0.8168,-0.2519,-0.5573,146597
0,0.3033,-0.4155,0.8157,3.0382,4.3511,-0.2519,149077
1,0.3113,-0.4345,0.835,4.1908,3.6489,-0.6947,149097
2,0.3084,-0.4025,0.8337,4.7023,2.1069,-1.3817,149117
3,0.3174,-0.404,0.8569,2.8168,-0.3206,0.8626,149137
4,0.3074,-0.4338,0.8784,2.1221,-1.9542,1.7634,149157
5,0.3033,-0.4152,0.8699,3.1069,-3.9008,1.8168,149177
6,0.327,-0.4379,0.8557,0.855,-6.7405,-0.2977,149197
7,0.315,-0.3801,0.9104,-4.7328,-13.458,0.8015,149217
8,0.3155,-0.8046,0.4849,-6.9389,-26.6107,0.5191,149237
9,0.1778,-0.3464,0.9028,-20.1221,-22.2748,-2.7176,149257
10,0.2933,-0.3019,0.8086,-37.5954,-16.458,4.855,149277
11,0.3399,-0.5192,0.7827,-20.1756,-7.1527,1.1298,149297
12,0.3257,-0.4509,0.7937,-13.1374,-5.7481,3.7863,149317
13,0.3311,-0.4828,0.7988,-9.5878,-5.1603,6.8397,149337
14,0.338,-0.4575,0.8032,-9,-2.8855,8.2137,149357
15,0.3397,-0.4753,0.8079,-14.1756,0.0076,2.6336,149377
16,0.3306,-0.4589,0.8171,-15.4351,1.6718,0.9084,149397
17,0.3326,-0.4599,0.7993,-11.916,1.4275,2.0229,149417
18,0.3294,-0.4833,0.7959,-5.4504,0.8855,4.7481,149437
19,0.326,-0.4706,0.7932,0.8931,-0.2443,6.9008,149457
20,0.327,-0.4526,0.7954,1.8779,0.458,7.229,149477
21,0.3204,-0.4677,0.8313,-1.7328,2.2443,5.7557,149497
22,0.3065,-0.4665,0.8154,-2.8702,2.9313,3.084,149517
23,0.3047,-0.4797,0.8257,-2.9237,2.4275,3.1832,149537
24,0.3248,-0.476,0.8159,-5.1221,2.9847,3.855,149557
25,0.304,-0.4985,0.8333,-7.8855,0.9313,4.2824,149577
26,0.3311,-0.4758,0.8516,-7.6947,-0.7023,7.9466,149597
27,0.3228,-0.476,0.8286,-8.7481,-2.8092,11.4046,149617
28,0.3528,-0.4465,0.7766,-6.9847,-0.6412,14.5267,149637
29,0.3519,-0.4765,0.7542,-10.084,3.7939,16.2748,149657
30,0.3419,-0.4731,0.769,-10.1985,8.1221,16.4656,149677
31,0.3221,-0.4709,0.7544,-10.5191,9.7786,16.4962,149697
32,0.2996,-0.4973,0.7615,-7.6718,9.7634,15.8092,149717
33,0.2728,-0.5268,0.783,1.7252,7.6031,15.1221,149737
34,0.2464,-0.5207,0.8093,8.855,4.5725,13.2595,149757
35,0.2535,-0.5195,0.8633,12.0687,3.4275,11.0916,149777
36,0.3834,-0.4177,0.856,-7.916,11.1298,15.7557,149797
37,0.5547,-0.5651,0.8262,-48.3435,38.0687,28.0534,149817
38,0.515,-0.8122,0.9409,-65.6718,60.8168,50.4046,149837
39,0.3707,-0.8281,0.9807,-42.2061,63.916,90.5649,149857
40,0.2095,-0.8859,1.0662,-20.7939,57.5344,116.6565,149877
41,0.1898,-0.8408,1.0359,-20.1985,53.8244,135.2672,149897
42,0.1966,-0.7097,1.0186,-65.6031,61.3435,146.4962,149917
43,0.1841,-0.7321,0.9729,-118.5267,72.3588,157.0534,149937
44,0.1373,-0.9196,0.8994,-143.1298,89.2672,171.6336,149957
45,0.1417,-1.0576,0.8052,-124.5802,94.8931,182.3893,149977
46,-0.0331,-1.0705,0.897,-84.5267,103.7863,190.8015,149997
47,-0.1113,-0.9841,0.8438,-53.7023,107.6183,204.1221,150017
48,-0.1894,-0.9199,0.8037,-44.1756,107.9313,217.2901,150037
49,-0.2563,-0.8752,0.7349,-41.5878,104.2214,227.5802,150057
50,-0.3356,-0.8307,0.6326,-28.2214,99.0153,238.1298,150077
51,-0.3757,-0.8278,0.5955,-3.4275,93.4885,247.458,150097
52,-0.3879,-0.6926,0.5427,33.2214,91.9771,250.2672,150117
53,-0.4623,-0.581,0.5134,72.3664,90.3893,250.2672,150137
54,-0.4826,-0.4584,0.4719,97.8244,95.0229,250.2672,150157
55,-0.5424,-0.2709,0.3853,113.5573,102.7176,250.2672,150177
56,-0.6015,-0.2687,0.2998,121.0382,111.9924,242.4198,150197
57,-0.7885,-0.0146,0.3472,110.2977,116.0763,250.2672,150217
58,-0.674,-0.092,0.323,116.7481,125.1069,250.2672,150237
59,-0.7324,0.1207,0.3201,124.9695,129.6336,250.2672,150257
60,-0.7556,0.3255,0.166,112.2901,129.9237,249.1374,150277
61,-0.787,0.3797,0.1138,74.229,131,244.5878,150297
62,-0.7211,0.3389,0.031,71.5725,130.6183,233.3588,150317
63,-0.7324,0.4754,-0.0007,96.084,131.542,219.2901,150337
64,-0.7158,0.5865,-0.0195,122.8626,114.7405,189.1374,150357
65,-0.7394,0.6966,-0.0708,124.2977,86.3969,153.4427,150377
66,-0.7084,0.7833,-0.1292,99.8473,59.2214,120.3435,150397
67,-0.6852,0.7513,-0.0901,59.0611,38.1679,90.9695,150417
68,-0.6662,0.6649,-0.0459,23.8855,24.6183,67.5573,150437
69,-0.6069,0.5872,-0.0334,8.6565,20.542,48.3969,150457
70,-0.5981,0.6043,0.0256,6.4885,25.542,33,150477
71,-0.6245,0.5753,0.0374,14.0687,22.458,21.855,150497
72,-0.6747,0.5936,-0.0225,31.1908,9.5649,6.9008,150517
73,-0.664,0.6566,-0.0566,28.084,0.7481,-7.9924,150537
74,-0.7133,0.7171,-0.009,1.0763,-1.6718,-16.9924,150557
75,-0.7072,0.7059,-0.0071,-24.0382,-7.4504,-15.7863,150577
76,-0.7155,0.4571,0.0227,-22.5649,-3.2595,-8.8473,150597
77,-0.7338,0.4664,0.0278,0.6794,2.1069,-3.7634,150617
78,-0.7512,0.544,0.0176,21.0992,5.4733,0.2214,150637
79,-0.7414,0.5652,-0.0422,38.2519,5.8168,-1.7481,150657
80,-0.7604,0.7532,-0.0339,28.2214,0.542,-3.0611,150677
81,-0.769,0.7894,-0.0442,-13.1221,-7.8702,-9.3817,150697
82,-0.7529,0.6204,-0.0081,-40.6336,-10.7481,-11.1679,150717
83,-0.7739,0.5645,0.0549,-46.3359,-8.4656,-11.2137,150737
84,-0.7812,0.501,0.0579,-32.0534,-7.084,-9.3969,150757
85,-0.7553,0.5567,-0.0034,-14.0458,2.5496,-4.4275,150777
86,-0.788,0.5694,-0.0039,6.5725,8.687,0.313,150797
87,-0.8017,0.5943,-0.02,17.7557,10.8168,6,150817
88,-0.7939,0.6246,-0.0112,17.0916,7.6031,7.7405,150837
89,-0.7824,0.6505,-0.0115,11.0611,6.0076,6.4275,150857
90,-0.7473,0.7017,0.002,-5.6565,5.8626,7.1756,150877
91,-0.7455,0.6053,0.0312,-24.6641,12.6718,5.6641,150897
92,-0.7692,0.5526,0.0361,-20.3969,17.6183,4.2137,150917
93,-0.7785,0.5599,0.0205,-8.8244,18.5878,3.7557,150937
94,-0.7866,0.6329,-0.0244,-2.0153,15.5649,2.8779,150957
95,-0.7907,0.6556,-0.0479,0.3282,12.7405,2.6412,150977
96,-0.8049,0.6207,-0.0156,-0.4046,8.4733,1.1908,150997
97,-0.8015,0.6177,-0.0029,0.313,5.6947,0.5115,151017
98,-0.8019,0.6815,0.0195,-3.7099,7.687,1,151037
99,-0.7817,0.6431,-0.0339,-8.0458,10.6565,2.8092,151057
100,-0.7993,0.6004,-0.0369,3.1908,12.1527,4.6412,151077
101,-0.7817,0.6526,-0.0271,4.0458,14.9313,6.4198,151097
102,-0.7851,0.6575,-0.0007,-2.8779,11.0611,3.9084,151117
103,-0.7756,0.6365,-0.0146,-8.7252,7.1832,0.916,151137
104,-0.7626,0.6273,-0.0205,-11.2137,6.374,1.145,151157
105,-0.7748,0.5904,-0.012,-6.4962,2.8244,1.9695,151177
106,-0.7629,0.6373,-0.0361,-0.1527,1.4427,2.0763,151197
107,-0.7682,0.6163,-0.0498,0.1985,1.8397,2.7252,151217
108,-0.7846,0.6443,-0.0254,-2.3817,1.8473,2.0076,151237
109,-0.7792,0.6524,-0.0327,-8.0229,3.8931,2.2519,151257
110,-0.7892,0.6378,-0.0129,-7.6031,6.0382,2.0076,151277
111,-0.791,0.5914,-0.0388,4.4351,6.4198,3.5191,151297
112,-0.7934,0.605,-0.0552,15.0763,6.3511,5.1374,151317
113,-0.7775,0.6509,-0.0591,17.5191,4.9618,4.7328,151337
114,-0.7778,0.6844,-0.0645,13.0916,2.687,2.3588,151357
115,-0.7631,0.6697,-0.0625,10,-0.5573,-0.2519,151377
116,-0.7541,0.6255,-0.0798,10.8092,-3.4198,-1.7786,151397
117,-0.7487,0.6021,-0.0969,14.5954,-3.9084,-2.229,151417
118,-0.7599,0.6253,-0.0681,16.4427,-3.9695,-3.2061,151437
119,-0.7568,0.6397,-0.0566,13.1679,-6.0153,-4.8321,151457
120,-0.7643,0.6619,-0.0347,4.0458,-6.9924,-5.916,151477
121,-0.778,0.6292,-0.0168,-0.9847,-8.7099,-6.1908,151497
122,-0.7729,0.598,-0.0559,3.3359,-9.2672,-6.3511,151517
123,-0.7614,0.5955,-0.0862,10.7099,-8.9924,-4.2672,151537
124,-0.7582,0.5838,-0.0781,19.7939,-4.9924,-2.1756,151557
125,-0.7692,0.6668,-0.0469,17.145,-2.3969,-2.1069,151577
126,-0.7661,0.6678,-0.0325,3.5649,0.3282,-2.084,151597
127,-0.7851,0.6529,-0.0278,-6.7939,0.9771,-1.8779,151617
128,-0.7944,0.6297,-0.0339,-9.0534,-0.4962,-1.9542,151637
129,-0.7875,0.616,-0.0564,-2.7557,-2.8168,-1.3511,151657
130,-0.757,0.6151,-0.0767,5.1679,-2.687,1.1985,151677
131,-0.7609,0.6605,-0.0732,-1.7786,3.916,2.5038,151697
132,-0.7814,0.6197,-0.0417,-10.3053,8.916,1.6107,151717
133,-0.7846,0.6121,-0.0525,-18.3053,8.3893,-0.1374,151737
134,-0.7687,0.607,-0.054,-17.6107,6.6489,-1.5649,151757
135,-0.7702,0.5943,-0.0496,-12.4962,4.8702,-2.229,151777
136,-0.7626,0.5711,-0.075,1.9008,2.1145,-1.1603,151797
137,-0.7665,0.6226,-0.0776,12.8015,-0.8168,1.2977,151817
138,-0.7866,0.6685,-0.0566,6.4046,-1.4733,2.0992,151837
139,-0.7919,0.6807,-0.0544,-5.7634,-0.8779,0.4198,151857
140,-0.7817,0.6517,-0.0571,-10.5267,0.9084,-0.8473,151877
