Index,accX,accY,accZ,girX,girY,girZ,Time(ms)
161,-0.757,0.3806,-0.1589,-1.6794,4.229,1.5115,63716
162,-0.7548,0.3547,-0.1887,-2.9389,3.6107,1.0763,63736
163,-0.7496,0.3491,-0.176,-1.1221,4.7176,1.9771,63756
164,-0.7518,0.352,-0.1699,-0.1069,5.1603,2.6641,63776
165,-0.7692,0.3559,-0.1755,0.5802,5.1679,2.2214,63796
166,-0.7716,0.3598,-0.1589,0,4.8473,1.4198,63816
167,-0.7623,0.3459,-0.1677,1.313,4.5954,1.2061,63836
168,-0.7653,0.3666,-0.1838,1.2214,6.145,0.8015,63856
169,-0.7843,0.3549,-0.1753,-1.1069,4.7634,0.9008,63876
170,-0.7848,0.3334,-0.1643,0.0458,2.5802,1.2061,63896
171,-0.7736,0.3364,-0.1733,3.0305,2.4656,1.8779,63916
172,-0.7838,0.3605,-0.1689,4.9389,3.9008,1.9771,63936
173,-0.7992,0.373,-0.1609,0.6107,1.916,0.3282,63956
174,-0.7733,0.3476,-0.1755,0.8702,1.3588,-0.8626,63976
175,-0.7836,0.36,-0.1687,2.1832,1.9771,-0.5115,63996
0,0.8722,0.1386,0.2603,-7.8397,11.6641,0.2595,67096
1,0.7806,0.1069,0.2874,-8.2977,11.1985,-2.7328,67116
2,0.7557,0.0952,0.3171,-8.5191,8.8321,1.0992,67136
3,0.7738,0.0974,0.2791,-7.9084,8.458,3.6031,67156
4,0.7657,0.0644,0.2842,-6.6031,8.8626,3.145,67176
5,0.764,0.0632,0.2869,-6.2901,7.0916,1.6336,67196
6,0.7606,0.0869,0.2905,-7.9084,4.4275,0.7252,67216
7,0.7694,0.1057,0.2751,-9.8321,4.9847,0.2824,67236
8,0.8268,0.0583,0.2441,-5.8244,6.3282,1.7634,67256
9,0.7733,0.0993,0.2788,-1.3969,4.4885,2.9008,67276
10,0.775,0.0949,0.2573,-1.1603,3.7863,2.916,67296
11,0.7682,0.0634,0.2637,3.3359,1.7328,3.3588,67316
12,0.629,0.0253,0.3547,5.1298,-0.2595,4.0916,67336
13,0.754,0.0541,0.2839,3.2443,1.6489,4.2824,67356
14,0.7814,0.1237,0.2693,2.3664,2.1145,4.5267,67376
15,0.7699,0.1118,0.2717,-2.374,2.8168,4.1985,67396
16,0.7628,0.1052,0.292,-8.2824,2.2137,4.313,67416
17,0.7699,0.0944,0.3005,-3.3359,-0.0305,5.0305,67436
18,0.7946,0.0822,0.271,4.4351,0.4885,5.229,67456
19,0.7899,0.1147,0.2722,4.2061,3.4809,4.1221,67476
20,0.7887,0.0993,0.2815,3.0534,5.6336,4.9389,67496
21,0.7682,0.081,0.2942,4.7099,3.1832,5.6489,67516
22,0.7855,0.112,0.2722,5.8626,3.0534,6.6107,67536
23,0.7909,0.0847,0.281,2.3817,2.4962,8.1069,67556
24,0.7833,0.0961,0.2842,2.9313,5.542,9.0076,67576
25,0.7731,0.0986,0.2878,-1.2672,6.5878,9.6489,67596
26,0.7855,0.0805,0.301,1.5496,8.2443,11.1221,67616
27,0.7875,0.08,0.2854,1.0992,9.2137,14.1069,67636
28,0.787,0.0671,0.2942,-3.1908,9.6031,18.1832,67656
29,0.7753,0.0783,0.2759,-8.5496,12.0229,23.4886,67676
30,0.7845,0.0261,0.2969,-14.3359,13.8397,31.2443,67696
31,0.8011,0.029,0.2998,-17.3359,11.8168,38.5267,67716
32,0.8165,-0.0069,0.3066,-24.0687,11.8473,50.4046,67736
33,0.8082,-0.0125,0.3037,-28.3511,12.7557,62.8397,67756
34,0.7819,-0.0186,0.2817,-34.6947,14.1221,70.7176,67776
35,0.764,-0.0005,0.2964,-53.3206,12.4809,76.1374,67796
36,0.7528,-0.1019,0.3198,-71.1603,7.6565,85.6031,67816
37,0.7848,-0.1688,0.283,-75.8244,6.5878,94.8473,67836
38,0.777,-0.119,0.2239,-95.9237,5.4122,105.1374,67856
39,0.7462,-0.16,0.187,-127.6947,3.9771,113.3588,67876
40,0.6959,-0.3795,0.1538,-132.1145,0.4351,124.4198,67896
41,0.6451,-0.4178,0.1042,-107.1374,-1.7023,131.374,67916
42,0.5321,-0.3397,0.0532,-99.542,-6.1374,134.8931,67936
43,0.4406,-0.3121,-0.0166,-103.6565,-10.1679,139.855,67956
44,0.3051,-0.2234,-0.0503,-123.084,-18.9008,138.2595,67976
45,0.2404,-0.2696,-0.1514,-130.5802,-31.3359,137.7481,67996
46,0.1813,-0.2542,-0.2502,-119.9008,-37.2443,135.7099,68016
47,0.0028,-0.0357,-0.2363,-129.0992,-57.6565,130.458,68036
48,0.0927,-0.2733,-0.3359,-84.4275,-51.4122,125.626,68056
49,-0.0446,-0.1121,-0.2949,-99.5649,-65.3664,126.7939,68076
50,-0.0575,-0.2293,-0.3657,-105.3359,-78.6489,118.2672,68096
51,-0.0468,-0.274,-0.4143,-83.0534,-79.7328,108.1985,68116
52,-0.0394,-0.1473,-0.4492,-72.8626,-65.771,94.6641,68136
53,-0.1317,-0.1133,-0.3633,-78.5725,-70.0992,106.0916,68156
54,-0.2787,-0.1287,-0.2922,-75.3969,-91.9695,136.7786,68176
55,-0.1603,-0.0926,-0.3818,-79.229,-106.1832,134.7328,68196
56,-0.201,-0.0589,-0.4092,-66.3435,-100.3511,145.1069,68216
57,-0.2286,0.0136,-0.4343,-62.4656,-98.0534,117.8244,68236
58,-0.2648,0.0717,-0.3789,-59.9542,-94.8702,107.2214,68256
59,-0.2931,0.0014,-0.4329,-61.2824,-96.5725,99.3664,68276
60,-0.2958,-0.0294,-0.4304,-60.6794,-100.4427,95.2366,68296
61,-0.3644,0.102,-0.3628,-49.4198,-93.9084,95.2672,68316
62,-0.4423,0.1298,-0.3896,-52.3588,-97.3588,91.9237,68336
63,-0.4086,0.1039,-0.4133,-51.0458,-98.5267,83.145,68356
64,-0.4393,0.1374,-0.4106,-56.2061,-91.8015,74.4351,68376
65,-0.5116,0.1569,-0.3145,-62.3511,-94.6107,66.6641,68396
66,-0.5201,0.1982,-0.3215,-63.4962,-97.4733,62.916,68416
67,-0.5453,0.2128,-0.3477,-61.0992,-98.3359,60.4504,68436
68,-0.5646,0.218,-0.3538,-54.5954,-100.0458,55.9313,68456
69,-0.5668,0.2233,-0.3154,-50.7252,-99.0763,50.7634,68476
70,-0.6259,0.2243,-0.2737,-49.7557,-92.0229,45.7023,68496
71,-0.6908,0.2641,-0.24,-46.8855,-91.8473,40.2366,68516
72,-0.6664,0.2385,-0.2368,-45.3511,-96.771,37.2595,68536
73,-0.6608,0.2927,-0.2402,-33.855,-94.2748,38.4275,68556
74,-0.6813,0.2814,-0.1941,-22.145,-96.3817,43.4351,68576
75,-0.6444,0.2827,-0.1514,-10.5649,-94.7328,43.8779,68596
76,-0.6144,0.3481,-0.1135,-8.3206,-86.8855,41,68616
77,-0.6176,0.4255,-0.1384,-9.8092,-76.5802,38.5954,68636
78,-0.6036,0.4533,-0.1064,-18.4962,-68.3359,34.8702,68656
79,-0.5831,0.4257,-0.0688,-26.3359,-59.1145,29.0611,68676
80,-0.5863,0.3937,-0.0427,-21.9084,-48.4427,24.1221,68696
81,-0.5724,0.3403,-0.0857,-10.7939,-38.0458,18.4198,68716
82,-0.6014,0.4206,-0.0872,-1.374,-26.145,13.4809,68736
83,-0.6547,0.4914,-0.0464,-11.0305,-22.9313,11.1985,68756
84,-0.6266,0.4238,-0.0701,-22.8931,-20.4122,10.0916,68776
85,-0.6515,0.3884,-0.063,-23.7863,-9.7863,10.3206,68796
86,-0.6747,0.4037,-0.0139,-21.229,-2.8168,8.7863,68816
87,-0.6815,0.4033,0.0449,-22.8244,2.7099,6.313,68836
88,-0.6774,0.3495,0.0107,-23.1298,9.4733,2.9466,68856
89,-0.7054,0.3727,-0.0173,-21.8244,15.1145,0.2214,68876
90,-0.754,0.3281,-0.0833,-19.8397,14.6565,-1.5954,68896
91,-0.8143,0.3063,-0.1108,-12.687,13.771,-0.3817,68916
92,-0.83,0.321,-0.0986,-5.3435,6.7557,1.6641,68936
93,-0.8073,0.3578,-0.0967,-2.7557,4.9084,3.6641,68956
94,-0.8278,0.3774,-0.104,-8.5344,2.9771,2.9847,68976
95,-0.816,0.3376,-0.0862,-8.0229,3.9237,1.7557,68996
96,-0.7963,0.3549,-0.0762,-6.771,4.0534,2.3435,69016
97,-0.7948,0.3532,-0.0723,-3.0229,5.0076,3.0458,69036
98,-0.7767,0.3561,-0.1201,-1.0076,5.5267,5.1679,69056
99,-0.7975,0.403,-0.0874,-2.1603,4.7252,4.4122,69076
100,-0.765,0.3911,-0.0356,-4.2061,1.7557,3.8015,69096
101,-0.7047,0.3698,-0.0793,3.0611,6.2901,3.6947,69116
102,-0.7296,0.3972,-0.1096,6.313,14.1145,2.9313,69136
103,-0.7784,0.3867,-0.1228,3.9084,13.0534,0.8092,69156
104,-0.7518,0.3776,-0.158,2.6107,12.687,0.4504,69176
105,-0.7679,0.3698,-0.1377,1.1221,12.3359,1.7786,69196
106,-0.7706,0.3791,-0.1118,0.9466,11.7099,1.5038,69216
107,-0.774,0.3578,-0.1133,1.1527,11.9084,1.9924,69236
108,-0.7621,0.3434,-0.1479,4.5191,13.2214,1.9924,69256
109,-0.8019,0.3723,-0.1426,3.6565,15.084,2.9695,69276
110,-0.8197,0.3539,-0.1201,1.6031,9.4733,2.9084,69296
111,-0.7899,0.3564,-0.1357,0.6107,7.5802,4.1985,69316
112,-0.7994,0.3344,-0.1187,3.3588,5.0305,3.8473,69336
113,-0.7745,0.3649,-0.134,8.8702,5.7176,4.0687,69356
114,-0.7911,0.3757,-0.1377,10.542,7.084,4.2366,69376
115,-0.7968,0.4055,-0.1216,6.3893,5.3511,3.4962,69396
116,-0.787,0.3574,-0.1533,3.2824,3.5344,1.7557,69416
117,-0.7877,0.3686,-0.1321,5.5878,4.3053,2.6412,69436
118,-0.7994,0.3818,-0.1001,5.1145,0.8702,3.458,69456
119,-0.776,0.3762,-0.125,6.6107,1.2748,4.8015,69476
120,-0.7728,0.3969,-0.1292,3.5496,1.5802,4.6947,69496
121,-0.775,0.3759,-0.1345,0.4885,1.6565,3.2519,69516
122,-0.7653,0.3742,-0.1057,2.7405,2.145,3.0611,69536
123,-0.7599,0.3989,-0.1079,1.6565,2.8321,4.0916,69556
124,-0.7731,0.3786,-0.1003,1.3359,3.5725,3.8321,69576
125,-0.7626,0.373,-0.1235,0.5649,3.8702,3.1679,69596
126,-0.7699,0.372,-0.1338,1.4809,5.7023,3.1298,69616
127,-0.7931,0.3625,-0.1252,1.7328,3.5878,3.8321,69636
128,-0.7828,0.3835,-0.105,2.8931,3.2748,4.626,69656
129,-0.7899,0.3766,-0.104,2.6031,4.0229,4.9924,69676
130,-0.8002,0.3842,-0.1064,0.3664,2.6336,3.7939,69696
131,-0.7811,0.36,-0.1147,1.0076,2.1756,2.7328,69716
132,-0.7819,0.361,-0.1277,3.771,3.4809,3.1832,69736
133,-0.7943,0.3693,-0.126,4.5649,3.313,3.2824,69756
134,-0.8065,0.3745,-0.1125,2.7786,1.3359,2.1527,69776
135,-0.7892,0.361,-0.1187,3.0382,-0.3435,2.4504,69796
136,-0.7838,0.3911,-0.1213,4.6565,1.0534,3.7328,69816
137,-0.7697,0.4064,-0.1133,2.6794,0.1908,3.374,69836
138,-0.7462,0.3989,-0.1289,1.1679,1.5496,3.0458,69856
139,-0.7433,0.4118,-0.1274,-2.626,3.0305,1.4198,69876
140,-0.7496,0.3642,-0.1106,-2.6107,2.313,-0.8931,69896
141,-0.7367,0.3825,-0.1101,0.9008,3.3053,-0.313,69916
142,-0.7362,0.3752,-0.1399,0.5954,5.2901,0.3664,69936
143,-0.7594,0.3627,-0.1565,0.6107,8.5115,-0.1603,69956
144,-0.7863,0.3351,-0.116,-0.9924,5.5267,-1.1985,69976
145,-0.7662,0.3342,-0.105,1.4656,4.9313,0.4122,69996
146,-0.7809,0.3481,-0.1118,3.0305,6.7481,2.9847,70016
147,-0.8048,0.3674,-0.1169,3.6412,6.2748,3.4427,70036
148,-0.7928,0.3862,-0.1055,1.0458,3.9466,2.5802,70056
149,-0.7699,0.3644,-0.1265,0.0763,3.8855,1.2443,70076
150,-0.7711,0.3803,-0.1138,2.3969,4.2137,0.5725,70096
151,-0.776,0.3798,-0.1123,0.9084,3.9237,-0.0534,70116
152,-0.7804,0.3701,-0.1326,1.1069,2.5191,-1.145,70136
153,-0.775,0.3788,-0.1409,0.9847,2.9084,-0.5115,70156
154,-0.8011,0.393,-0.1118,-1.7557,2.4351,0.1298,70176
155,-0.7831,0.362,-0.0979,-3.5954,2.3206,1.7634,70196
156,-0.778,0.3657,-0.104,-1.9008,5.5954,2.9008,70216
157,-0.8051,0.3588,-0.1157,-1,5.0153,2.458,70236
158,-0.8199,0.3417,-0.1165,2.687,3.1145,1.855,70256
159,-0.7946,0.36,-0.1257,3.2977,1.3435,2.1603,70276
160,-0.8112,0.3498,-0.1318,-3.1908,0.2137,1.9313,70296
161,-0.8192,0.2936,-0.1064,-2.9847,-5.0534,-0.3817,70316
162,-0.7699,0.3058,-0.1006,3.4122,-6.6641,3.0305,70336
163,-0.7511,0.3537,-0.1172,6.1527,-3.9313,6.2061,70356
164,-0.7513,0.3869,-0.1082,1.6947,-3.6336,5.9466,70376
165,-0.7369,0.3766,-0.0979,0.0458,-3.1985,3.5954,70396
166,-0.7189,0.3998,-0.1104,1.3435,0.3969,2.2061,70416
167,-0.725,0.3723,-0.1287,0.1908,1.4198,-0.3588,70436
168,-0.7186,0.3854,-0.1316,-0.145,2,-1.084,70456
169,-0.6957,0.3513,-0.1338,-0.5344,2.7023,-1.3206,70476
170,-0.6981,0.3608,-0.1455,2.0458,5.7023,-1.1374,70496
171,-0.7389,0.3544,-0.1555,0.3817,9.626,-0.687,70516
172,-0.8253,0.3491,-0.1414,-4.4275,11.0916,-1.0382,70536
173,-0.868,0.322,-0.0969,-4.6718,6.5649,0.4275,70556
174,-0.808,0.3232,-0.0737,-1.3664,0.6947,4.2672,70576
175,-0.7528,0.3757,-0.0676,-0.2519,3.1374,8.4885,70596
0,0.6781,-0.0008,0.0854,15.1756,5.5954,6.4275,74676
1,0.7601,0.0585,0.1011,10.1221,6.4656,5.0229,74696
2,0.7601,0.0766,0.1069,5.0992,5.2977,5.229,74716
3,0.765,0.0715,0.113,0.3053,2.7634,6.8626,74736
4,0.7709,0.0461,0.1216,-2.3664,1.8015,8.0076,74756
5,0.7538,0.0156,0.1423,-0.4885,-1.0534,8.1908,74776
6,0.7482,0.0099,0.1545,1.1832,-4.7634,7.7557,74796
7,0.7443,-0.013,0.1641,3.5496,-6.916,7.4122,74816
8,0.7699,-0.003,0.1509,8.5649,-4.542,6.5496,74836
9,0.9171,0.1157,0.0127,10.5878,3.6183,10.5878,74856
10,0.7848,0.0121,0.0813,14.4809,3.2214,5.6183,74876
11,0.7399,0.0085,0.1042,15.0458,4.2061,5.2137,74896
12,0.7765,0.1249,0.0935,9.1221,-0.1374,2.0076,74916
13,0.7318,0.0637,0.1458,-3.9771,4.626,8.3969,74936
14,0.7552,0.0607,0.1294,-4.4122,2.8015,9.1679,74956
15,0.7474,0.059,0.1299,-3.8702,2.0763,9.5267,74976
16,0.7594,0.0231,0.1257,-3.4885,1.1908,11.2443,74996
17,0.7804,-0.0067,0.1187,3.4809,-0.0763,13.3359,75016
18,0.777,-0.0045,0.1125,8.229,0,16.5496,75036
19,0.785,0.0175,0.1086,6.1756,1.5115,19.3282,75056
20,0.775,0.0302,0.1121,-0.2672,4.4122,20.8626,75076
21,0.7479,-0.0042,0.1167,-2.4885,3.6947,22.3359,75096
22,0.7355,0.0087,0.1326,-5.2595,5.229,24.7557,75116
23,0.7501,-0.0606,0.1245,-8.8855,4.2672,26.8015,75136
24,0.7899,-0.0936,0.0845,-5.3359,9.8244,29.855,75156
25,0.6974,-0.0997,0.1218,2.8855,10.4809,38.9618,75176
26,0.7057,-0.0767,0.1533,9.0916,10.3511,48.5344,75196
27,0.6771,-0.0694,0.1626,2.4885,7.374,51.8626,75216
28,0.691,-0.1238,0.1411,-9.8779,2.1069,57.5038,75236
29,0.7296,-0.1832,0.0903,-11.8855,-2.1527,65.7634,75256
30,0.7404,-0.191,0.1025,-20.2443,-3.7481,78.1985,75276
31,0.7294,-0.2318,0.0684,-28.9847,-2.8015,89.2366,75296
32,0.7338,-0.1964,-0.0381,-59.5191,-3.3969,97.2901,75316
33,0.6825,-0.3367,-0.0562,-105.0992,-3.3053,104.4504,75336
34,0.587,-0.4984,0.022,-112.9313,-18.4886,116.5954,75356
35,0.5336,-0.6378,-0.0042,-59.5496,-39.8779,136.084,75376
36,0.5758,-0.5714,-0.0737,-18.7786,-46.7557,137.3282,75396
37,0.3795,-0.4083,-0.0398,-19.542,-58.2137,162.542,75416
38,0.3473,-0.3233,-0.0698,-33.1527,-59.2977,161.7481,75436
39,0.2665,-0.2349,-0.0637,-31.8702,-58.5115,155.7634,75456
40,0.3143,-0.3426,-0.1443,-31.1985,-52.9237,128.8244,75476
41,0.1808,-0.2672,-0.0974,-6.5038,-40.3969,159.1374,75496
42,0.1115,-0.129,-0.0452,-30.2061,-48.4275,151.9008,75516
43,0.0536,-0.2222,-0.0774,-29.7176,-56.3053,145.5649,75536
44,0.0553,-0.1368,-0.1003,-30.542,-53.0992,124.2061,75556
45,0.0209,-0.386,-0.1001,-41.8779,-56.374,122.0305,75576
46,-0.1671,-0.1578,-0.1174,-20.0305,-58.8244,190.687,75596
47,-0.1427,-0.0198,-0.2441,-68.1603,-85.7099,180.1527,75616
48,-0.1508,-0.3253,-0.1924,-57.916,-75.0916,166.7023,75636
49,-0.2277,-0.1043,-0.187,-34.5573,-68.8092,146.7863,75656
50,-0.3121,-0.0491,-0.1843,-35.1756,-73.5878,138.7023,75676
51,-0.3185,0.0007,-0.1865,-42.9542,-80.3969,141.855,75696
52,-0.3507,0.0605,-0.1946,-57.3359,-80.6183,142.9313,75716
53,-0.4347,0.0568,-0.168,-59.6947,-86.1069,133.7023,75736
54,-0.4535,0.0021,-0.1709,-53.2672,-91.2443,123.3282,75756
55,-0.4274,0.0109,-0.1599,-45.9924,-89.8473,115.4504,75776
56,-0.4943,0.1484,-0.1235,-41.229,-85.6031,105.0305,75796
57,-0.5492,0.1664,-0.1484,-47.7099,-90.8168,100.7328,75816
58,-0.517,0.1996,-0.1226,-54.7023,-92.542,97.8321,75836
59,-0.5428,0.2614,-0.1045,-57.5038,-89.2214,92.3893,75856
60,-0.5714,0.1953,-0.05,-61.5267,-91.4657,85.7786,75876
61,-0.5631,0.1935,-0.0442,-46.8702,-88.4962,76.687,75896
62,-0.5573,0.258,-0.0376,-36.8092,-82.1527,73.5496,75916
63,-0.5536,0.321,-0.0247,-34.6489,-76.5649,70.5496,75936
64,-0.5812,0.3278,-0.0107,-41.9008,-70.4504,66.4809,75956
65,-0.608,0.2914,0.0247,-40.6718,-65.0229,60.6641,75976
66,-0.6107,0.3288,0.0681,-29.3282,-59.8092,56.626,75996
67,-0.5836,0.3354,0.0977,-14.3969,-53.6947,54.2595,76016
68,-0.5612,0.3466,0.0491,-6.1756,-41.1069,51.4427,76036
69,-0.6151,0.4081,0.0432,-8.3053,-29,44.9084,76056
70,-0.6549,0.4731,0.0906,-17.6107,-28.1908,38.2595,76076
71,-0.6095,0.4526,0.1035,-19.8244,-26.2214,34.3817,76096
72,-0.5988,0.3891,0.104,-12.8779,-17.9847,31.1298,76116
73,-0.62,0.373,0.0298,-6.4122,-7.0916,26.7328,76136
74,-0.6908,0.4045,0.0391,-9.4351,0.7557,20.1603,76156
75,-0.7277,0.4631,0.0591,-19.0534,0.8244,15.855,76176
76,-0.7435,0.4152,0.0698,-26.6718,-0.229,13.8626,76196
77,-0.7379,0.3415,0.0315,-25.5878,-0.0534,11.5267,76216
78,-0.7469,0.34,0.0439,-16.0382,0.6718,10.1908,76236
79,-0.7557,0.3671,0.0937,-10.3511,3.8931,11.8779,76256
80,-0.7653,0.3771,0.1165,-7.8855,3.6718,10.8321,76276
81,-0.7455,0.3913,0.0854,-9.3969,4.542,8.7863,76296
82,-0.745,0.3752,0.0583,-10.2443,4.4504,4.5649,76316
83,-0.7521,0.3718,0.0535,-9.145,4.9847,1.6794,76336
84,-0.7736,0.3727,0.0425,-3.9695,6.2977,0.3206,76356
85,-0.8009,0.3869,0.0437,0.2748,5.6641,-0.8779,76376
86,-0.7977,0.3908,0.0295,1.7863,3.7023,-1.7328,76396
87,-0.8041,0.3952,0.0129,0.2061,5.9618,-1.5038,76416
88,-0.8278,0.3871,0.0374,-5.145,4.5725,-1.2901,76436
89,-0.817,0.3649,0.0356,-4.8931,0.5649,-0.4275,76456
90,-0.7904,0.3747,0.0251,0.6183,-0.0153,2,76476
91,-0.7833,0.3769,0.0388,0.9542,1.3511,4.3893,76496
92,-0.7855,0.3925,0.0288,0.6947,1.5115,4.2977,76516
93,-0.7811,0.3845,0.0396,-3.2672,-0.6794,3.3359,76536
94,-0.7719,0.3708,0.0237,-2.855,-1.4275,2.3511,76556
95,-0.767,0.3605,0.0212,-0.0916,-2,3.0382,76576
96,-0.7889,0.3661,0.0334,3.6718,-1.8092,3.4275,76596
97,-0.786,0.3876,0.0393,4.9847,-2.8015,4.2137,76616
98,-0.7765,0.4106,0.0342,1.8931,-2.7863,4.1145,76636
99,-0.7738,0.3942,0.0503,-3.3664,-2.1069,3.2824,76656
100,-0.7643,0.3654,0.0454,-2.8397,-0.1908,2.5267,76676
101,-0.7579,0.371,0.0447,0.4885,3.0229,3.1221,76696
102,-0.7936,0.393,0.0649,1.313,6.1756,4.0687,76716
103,-0.7985,0.3886,0.0654,-1.9847,3.542,4.1298,76736
104,-0.7648,0.3776,0.0349,-3.8397,3.7023,3.5191,76756
105,-0.7709,0.363,0.0315,-4.3817,5.2672,3.5878,76776
106,-0.7836,0.3513,0.0356,-1.7481,5.4122,4.0458,76796
107,-0.7914,0.3796,0.0427,-0.1908,4.0382,5.5344,76816
108,-0.7916,0.3862,0.0452,2.2977,3.1527,6.2672,76836
109,-0.7804,0.3918,0.04,3.3359,3.2824,5.8397,76856
110,-0.7755,0.4001,0.041,2.7099,4.4275,3.9771,76876
111,-0.7831,0.3974,0.0437,1.8626,4.084,3.5191,76896
112,-0.7733,0.3793,0.0457,4.5878,4.2443,3.2901,76916
113,-0.7821,0.3823,0.0471,9.374,5.916,2.8779,76936
114,-0.7775,0.3683,0.0562,15.5344,4.9084,2.6336,76956
115,-0.7574,0.3845,0.0347,20.145,6.1298,2.6412,76976
116,-0.7765,0.4265,0.0376,9.8397,10.7557,3.0305,76996
117,-0.8241,0.3828,0.0518,-3.4504,7.1298,1.3053,77016
118,-0.8053,0.3286,0.0244,1.0687,4.2137,1.9313,77036
119,-0.8107,0.3683,0.0288,7.3588,4.8168,4.9237,77056
120,-0.8331,0.4086,0.0356,4.6641,1.5267,5.8015,77076
121,-0.8055,0.4067,0.0339,1.6489,-1.9008,6.3969,77096
122,-0.7806,0.4094,0.0254,-0.0534,-0.1603,5.458,77116
123,-0.8033,0.4096,0.0544,-1.4427,0.9542,4.0611,77136
124,-0.7919,0.3901,0.0498,-0.1756,-1.0763,3.8397,77156
125,-0.7635,0.3954,0.0657,4.084,0.5191,3.7786,77176
126,-0.7543,0.4055,0.0781,6.9542,3.3206,3.5344,77196
127,-0.7433,0.3911,0.0474,9.4962,5.2214,2.0992,77216
128,-0.7604,0.4108,0.0217,8.771,7.6489,1.8855,77236
129,-0.8004,0.4184,0.0203,1.1298,6.3893,1.2901,77256
130,-0.8048,0.3784,0.0334,-3.2061,2.4733,1.4656,77276
131,-0.7867,0.3666,0.043,-0.1832,2.0534,3.4656,77296
132,-0.7919,0.3823,0.052,3.3359,2.7176,4.1679,77316
133,-0.7897,0.4201,0.0586,0.0305,2.7405,4.542,77336
134,-0.7904,0.3915,0.0559,-4.2214,2.7634,3.5649,77356
135,-0.7936,0.3842,0.0413,-1.916,4.626,3.7023,77376
136,-0.8077,0.3984,0.0537,-2.458,3.2519,3.6031,77396
137,-0.7916,0.3859,0.054,-2.7099,0.3588,4.2824,77416
138,-0.7841,0.3862,0.0466,0.2672,0.0076,4.7786,77436
139,-0.7887,0.3976,0.033,1.8626,0.4275,3.916,77456
140,-0.8112,0.4301,0.0366,-0.6412,0.6412,2.9924,77476
141,-0.7992,0.4059,0.0591,-4.2901,-2.4962,3.0076,77496
142,-0.7423,0.3862,0.0615,-3.9924,0.6336,3.4351,77516
143,-0.7535,0.3864,0.0776,-3.4885,5.916,4.374,77536
144,-0.7826,0.3796,0.0537,-1.7481,5.7099,3.3282,77556
145,-0.7819,0.3957,0.0247,-2.0229,4.8855,3.0153,77576
146,-0.7914,0.382,0.0244,-1.374,4.9237,2.8168,77596
147,-0.8029,0.3749,0.0405,-1.5344,3.1679,2.9313,77616
148,-0.7955,0.3835,0.0442,-2.5573,-0.0611,2.4046,77636
149,-0.795,0.3935,0.0413,-0.8168,0.8244,3.0076,77656
150,-0.7968,0.3876,0.0569,-0.6412,0.542,2.4733,77676
151,-0.7736,0.3862,0.0576,0.313,2.2366,1.9771,77696
152,-0.7762,0.3859,0.061,-1.2672,3.542,2.9008,77716
153,-0.7711,0.374,0.0444,-1.1908,3.4046,3.8473,77736
154,-0.7765,0.3954,0.0408,0.0458,3.6489,4.9771,77756
155,-0.7777,0.4003,0.0396,-0.0916,3.9237,4.3969,77776
156,-0.7797,0.3994,0.0493,-0.313,3.0916,2.9847,77796
157,-0.7596,0.3879,0.0247,1.4885,2.9695,2.0076,77816
158,-0.7933,0.4162,0.0369,-0.2977,6.313,1.4885,77836
159,-0.8282,0.3849,0.0605,-4.2824,2.8473,0.5878,77856
160,-0.778,0.3749,0.0674,0.4733,2.6336,1.3053,77876
161,-0.7533,0.3757,0.0583,3,6.1527,2.9313,77896
162,-0.7719,0.3857,0.0273,4.3053,9.3817,2.7634,77916
163,-0.8143,0.4003,0.0208,-1.1374,7.145,1.5191,77936
164,-0.7987,0.3661,0.0266,-2.6031,2.6794,0.9237,77956
165,-0.7772,0.3693,0.0449,1.6107,1.7939,3.4122,77976
166,-0.7748,0.3891,0.0422,3.3359,2.6641,4.0992,77996
167,-0.7887,0.4077,0.0435,0.3206,3.1298,3.855,78016
168,-0.7806,0.3876,0.0381,-0.9313,3.7023,2.4275,78036
169,-0.7767,0.3996,0.0361,0.7328,5.4733,3.5649,78056
170,-0.7845,0.4069,0.0461,-0.3053,5.3282,4.771,78076
171,-0.7775,0.394,0.0303,-1.7939,4.3053,4.3053,78096
172,-0.7792,0.4025,0.05,-0.8092,3.916,3.5038,78116
173,-0.7728,0.4001,0.0559,-0.7863,3.6641,2.3817,78136
174,-0.765,0.4091,0.0298,-1.5267,5.7405,1.9466,78156
175,-0.7994,0.3823,0.0381,-3.5038,6.8168,1.2977,78176
0,0.6107,-0.3309,-0.1028,1.1221,0.0153,-9.0076,80716
1,0.7367,-0.0003,0.2058,6.6336,1.7252,1.9771,80736
2,0.7484,0.0273,0.177,8.5802,3.4733,3.1145,80756
3,0.7462,0.0436,0.1892,3.8244,3.687,3.8473,80776
4,0.744,0.0414,0.2021,-0.1374,4.6336,3.4885,80796
5,0.735,0.0251,0.2075,0.0305,2.7786,4.1603,80816
6,0.7484,0.039,0.1995,0.3817,1.3893,5.7786,80836
7,0.7274,0.0339,0.2146,-1.3282,0.0076,7.0611,80856
8,0.7501,0.0187,0.1958,-1.313,0.3435,6.1374,80876
9,0.7281,-0.1033,-0.0471,0.916,-6.2901,5.4198,80896
10,0.7526,0.0253,0.1763,5.3893,1.9313,3.9389,80916
11,0.7372,0.0239,0.1992,1.3511,-24.5725,18.7863,80936
12,0.7101,0.0605,0.1777,-1.5649,-1.3359,4.8931,80956
