Index,accX,accY,accZ,girX,girY,girZ,Time(ms)
3,0.8683,0.0827,0.4121,3.9466,2.542,-3.1756,61036
4,0.8906,0.0812,0.4172,1.3817,1.8092,-1.6031,61056
5,0.905,0.041,0.4575,-3.7634,-2.4885,-1.3664,61076
6,0.9233,0.0082,0.4724,-6.2672,-4.7557,-2.0076,61096
7,0.9506,0.0449,0.4553,6.9084,1.0763,6.7176,61116
8,0.9738,0.0439,0.3992,12.5344,10.6107,16.4886,61136
9,0.8212,0.2839,0.5408,9.2214,23.9008,24,61156
10,0.9172,0.2941,0.4026,-44.4198,11.4351,45.5954,61176
11,0.9973,0.0983,0.3213,-90.4046,8.687,62,61196
12,1.1093,-0.1046,0.3845,-88.8397,12.5191,61.4427,61216
13,1.1208,-0.1531,0.4575,-65.3664,34.5649,78.1908,61236
14,1.0866,-0.1463,0.5303,-53.2366,57.8779,99.8931,61256
15,1.0446,-0.2203,0.6096,-58.687,66.5267,118.3053,61276
16,0.9929,-0.3382,0.6628,-60.7634,66.4427,125.3969,61296
17,0.9799,-0.4271,0.655,-49.7863,70.7405,125.1908,61316
18,0.9479,-0.4896,0.5789,-22.0534,82.5573,134.4275,61336
19,0.8674,-0.5079,0.5442,-5.0076,93.0763,144.3588,61356
20,0.7336,-0.4139,0.5542,-15.9084,96.229,150.9008,61376
21,0.6003,-0.4188,0.6252,-50.8092,87.374,161.1756,61396
22,0.5864,-0.597,0.5205,-64.3817,82.7328,170.4198,61416
23,0.4885,-0.5972,0.457,-37.3817,91.7405,180.4809,61436
24,0.3349,-0.5262,0.4766,-19.2061,92.4504,186.2137,61456
25,0.2687,-0.4966,0.4724,-34.1221,81.9618,191.5725,61476
26,0.2009,-0.4837,0.4324,-52.7481,74.6183,196.2595,61496
27,0.0778,-0.5235,0.3857,-46.0076,62.8168,192.9389,61516
28,0.0212,-0.5091,0.2949,-18.0687,62.2061,198.4809,61536
29,-0.1031,-0.4954,0.3171,14.3588,61.9695,197.3817,61556
30,-0.1697,-0.4415,0.4414,36.4198,48.9924,190.1221,61576
31,-0.1038,-0.3455,0.3887,34.771,41.7557,194.626,61596
32,-0.1942,-0.2266,0.3218,33.6565,54.2595,196.5802,61616
33,-0.4097,-0.3194,0.5654,39.1832,49.1298,180.5649,61636
34,-0.4241,-0.3482,0.5242,59.6489,31.3817,171.9771,61656
35,-0.22,-0.1443,0.1738,80.6794,52.7863,188.5649,61676
36,-0.283,0.0329,0.0674,71.374,94.8092,186.6488,61696
37,-0.4837,0.0087,0.1287,53.626,110.8092,182.0229,61716
38,-0.5833,-0.0042,0.137,39.9237,98.0611,174.4427,61736
39,-0.6065,0.0773,0.2153,24.5038,76.7939,165.1527,61756
40,-0.6529,0.1628,0.1755,0.626,50.3359,152.4198,61776
41,-0.606,0.176,0.0771,-27.2061,25.2672,141.3435,61796
42,-0.6407,0.3618,0.0852,-75.0992,11.6947,135.1298,61816
43,-0.7686,0.2368,0.2041,-91.6718,-14.5267,157.3588,61836
44,-0.7525,0.1064,0.2773,-73.542,-50.084,154.9695,61856
45,-0.5818,0.1171,0.1816,-42.5725,-57.0687,141.1221,61876
46,-0.5106,0.3483,0.0562,-37.5725,-23.313,137.5114,61896
47,-0.6431,0.329,0.1538,-43.6183,6.0916,139.2901,61916
48,-0.7171,0.3205,0.2717,-50.8473,1.5725,128.2366,61936
49,-0.7515,0.405,0.3213,-67.2137,-23.5725,126.8626,61956
50,-0.6766,0.4377,0.2888,-80.5725,-38.7176,114.8168,61976
51,-0.6788,0.507,0.2971,-109.3053,-41.2748,111.1145,61996
52,-0.761,0.404,0.3994,-126.916,-45.4122,106.855,62016
53,-0.7806,0.3237,0.4939,-108.3511,-53.8626,83.7328,62036
54,-0.6939,0.3293,0.4563,-72.2137,-52.4885,66.2443,62056
55,-0.6453,0.4262,0.3647,-43.6947,-33.229,64.1985,62076
56,-0.732,0.487,0.4221,-36.5649,-21.0076,64.9008,62096
57,-0.8116,0.4267,0.502,-37.9313,-30.313,56.7863,62116
58,-0.7667,0.3691,0.4832,-33.3282,-43.8779,36.5802,62136
59,-0.7037,0.4372,0.4492,-26,-41.3511,23.6412,62156
60,-0.7127,0.4819,0.4172,-20.2977,-31.3588,19.084,62176
61,-0.7371,0.4484,0.4314,-8.9237,-24.4656,18,62196
62,-0.7154,0.4684,0.4407,3.0992,-18.8702,20.3206,62216
63,-0.7166,0.4538,0.4741,11.4351,-13.4504,19.7099,62236
64,-0.7271,0.457,0.5237,17.5191,-15.4427,11.4122,62256
65,-0.6805,0.4453,0.5361,17.687,-20.1985,2.0076,62276
66,-0.6566,0.4794,0.4905,12.5115,-10.6336,3.7786,62296
67,-0.7335,0.5002,0.4905,2.6794,0.5038,11.1603,62316
68,-0.7903,0.4543,0.5171,-3.6031,2.3206,13.6794,62336
69,-0.7393,0.4391,0.4893,6.1069,3.6947,12.7786,62356
70,-0.7203,0.4943,0.4829,17.8626,12.0305,15.0992,62376
71,-0.7772,0.5563,0.4941,14.2672,14.8473,19.7252,62396
72,-0.8091,0.5378,0.5288,4.5954,7.458,17.687,62416
73,-0.7676,0.509,0.5139,-1.0611,1.6718,12.4198,62436
74,-0.7874,0.5434,0.4912,-0.1832,3.1298,6.9542,62456
75,-0.8294,0.5595,0.511,-6.8931,-5.5038,1.4046,62476
76,-0.8111,0.5366,0.4966,-19.8779,-15.0534,-4.3969,62496
77,-0.8006,0.5185,0.5261,-31.8397,-19.313,-9.0992,62516
78,-0.7823,0.5021,0.5391,-39.8931,-20.3588,-11.1908,62536
79,-0.775,0.4931,0.51,-37.3969,-20.7634,-10.4122,62556
80,-0.7784,0.5695,0.4829,-41.6565,-24.7863,-0.4198,62576
81,-0.7884,0.5453,0.499,-66.145,-37.1832,8.9695,62596
82,-0.7593,0.4387,0.521,-78.9924,-46.542,8.4962,62616
83,-0.7071,0.374,0.4771,-61.3359,-39.7939,0.2672,62636
84,-0.6898,0.3766,0.4731,-33.6947,-26.4046,-6.3359,62656
85,-0.6932,0.4426,0.5049,-10.374,-15.6412,-6.8321,62676
86,-0.6839,0.4233,0.553,4.8092,-7.3435,-0.5038,62696
87,-0.6605,0.4023,0.5828,22.4656,1.7481,0.6183,62716
88,-0.6776,0.4582,0.5508,34.3817,15.7863,1.7176,62736
89,-0.7234,0.4704,0.5693,33.687,24.7328,4.7405,62756
90,-0.7662,0.4807,0.5405,23.9542,28.4275,8.855,62776
91,-0.8055,0.4953,0.5657,5.6107,23.9924,14.1145,62796
92,-0.8052,0.485,0.5339,-4.7405,14.7939,8.6489,62816
93,-0.7925,0.4973,0.5002,-7.5878,8.6336,2.1985,62836
94,-0.8077,0.5146,0.5259,-13.2137,3.0305,0.3282,62856
95,-0.8165,0.4931,0.5679,-20.458,-7.4809,-4.2977,62876
96,-0.7383,0.4641,0.5312,-24.6031,-11.4962,-10.0916,62896
97,-0.7296,0.4594,0.4978,-24.1832,-5.855,-6.0611,62916
98,-0.7808,0.4294,0.4727,-25.626,-12.145,-4.1298,62936
99,-0.7794,0.4474,0.4771,-30.7863,-23.2137,-0.0382,62956
100,-0.7662,0.4687,0.4751,-28.9847,-27.2977,2.4122,62976
101,-0.7652,0.4648,0.5283,-29.5878,-32.4046,0.3588,62996
102,-0.723,0.446,0.5662,-32.0458,-34.458,-2.4046,63016
103,-0.6859,0.4421,0.5793,-30.7252,-26.3893,-3.0916,63036
104,-0.6609,0.4152,0.6206,-24.7176,-15.2977,0.8931,63056
105,-0.6483,0.4203,0.6355,-10.1603,-1.3435,5.1298,63076
106,-0.681,0.445,0.6099,2.3969,7.5267,10.7481,63096
107,-0.6942,0.4518,0.5901,6.771,11.7252,13.9695,63116
108,-0.7015,0.4428,0.6279,-2.458,10.6794,16.5114,63136
109,-0.702,0.4911,0.5967,-17.0763,6.8168,20.7557,63156
110,-0.6846,0.5173,0.5134,-31.626,8.8855,13.4198,63176
111,-0.7535,0.4797,0.4573,-45.2901,6.8931,15.8092,63196
112,-0.8087,0.4528,0.4792,-50.0534,-10.2366,17.6031,63216
113,-0.7335,0.3837,0.4949,-46.5038,-23.0153,19.5344,63236
114,-0.764,0.3859,0.5598,-39.374,-26.3435,18.9084,63256
115,-0.7313,0.3652,0.6218,-31.1832,-30.1069,20.2061,63276
116,-0.7388,0.4892,0.6755,-41.1832,-19.5802,10.9771,63296
117,-0.753,0.4277,0.6572,-53.4351,-19.2519,11.0992,63316
118,-0.7095,0.3725,0.5986,-53.9466,-13.5191,7.4122,63336
119,-0.7034,0.3644,0.5889,-53.2137,-6.8092,-0.3435,63356
120,-0.7176,0.3098,0.5918,-53.0992,-12.2366,-1.4504,63376
121,-0.6898,0.2597,0.6108,-48.5344,-17.7939,-9.313,63396
122,-0.6707,0.2477,0.5754,-43.6031,-21.4351,-16.4275,63416
123,-0.6683,0.3,0.5254,-51.2519,-26.5496,-15.5267,63436
124,-0.6558,0.2783,0.5337,-60.0992,-29.0916,-15.6794,63456
125,-0.6837,0.2883,0.5581,-60.9466,-29.1374,-15.9695,63476
126,-0.6627,0.2133,0.5815,-55.9695,-29.2901,-17.4962,63496
127,-0.5987,0.1645,0.5581,-45.5038,-20.5496,-15.3969,63516
128,-0.6329,0.1086,0.6531,-28.8168,-16.8397,-14.7634,63536
129,-0.6343,0.2807,0.6135,-30.9618,-2.229,-11.2901,63556
130,-0.6768,0.1708,0.6113,-43.145,-7.626,-4.6565,63576
131,-0.6497,0.2011,0.6199,-40.542,5.4733,-4.458,63596
132,-0.6998,0.1904,0.575,-37.9008,5.8931,-7.9084,63616
133,-0.7081,0.1765,0.5854,-40,-4.0992,-10.3511,63636
134,-0.6707,0.1953,0.6057,-45.2824,-12.6718,-13.6183,63656
135,-0.637,0.1623,0.5298,-47.2748,-17.916,-12,63676
136,-0.6194,0.0969,0.469,-39.6183,-13.2672,-9.458,63696
137,-0.5923,0.006,0.5491,-22.9847,-3.0687,-7.0763,63716
138,-0.556,-0.0147,0.5918,-2.8473,9.2214,-2.9847,63736
139,-0.5899,0.0942,0.5479,8.6565,25.6107,4.1832,63756
140,-0.6458,0.0886,0.6487,17.8397,32.5115,3.5191,63776
141,-0.6365,0.0707,0.5889,37.9084,34.8931,1.9695,63796
142,-0.6439,0.1955,0.5273,46.6565,48.6107,2.2366,63816
143,-0.7413,0.257,0.5957,30.5802,40.5802,8.9084,63836
144,-0.7044,0.1806,0.5544,15.8855,23.6031,13.2977,63856
145,-0.6895,0.1674,0.4897,22.8931,23.8092,5.0992,63876
146,-0.712,0.2265,0.4856,28.3664,24.3969,-0.4504,63896
147,-0.7205,0.2224,0.5259,27.3817,22.3053,-0.7786,63916
148,-0.7056,0.2202,0.5327,28.626,23.5496,0.4885,63936
149,-0.7452,0.2868,0.5488,17.145,22.5878,1.1527,63956
150,-0.7615,0.3012,0.5525,0,17.771,-2.4427,63976
151,-0.7742,0.2321,0.5447,-7.9771,8.313,-9.1221,63996
152,-0.7366,0.2031,0.5454,-10.2748,-3.7863,-17.374,64016
153,-0.7352,0.2531,0.5107,-16.8473,-12.3359,-21.1374,64036
154,-0.7339,0.2358,0.4861,-27.6031,-21.8244,-25.3664,64056
155,-0.7208,0.2643,0.5603,-36.5115,-26.4198,-23.2519,64076
156,-0.7076,0.183,0.5393,-43.3053,-39,-21.1221,64096
157,-0.6817,0.1249,0.5142,-39.1527,-38.3206,-20.2061,64116
158,-0.6805,0.1345,0.5281,-37.5038,-35.4046,-20.9389,64136
159,-0.6475,0.0739,0.5298,-34.7252,-34.5954,-18.4198,64156
160,-0.587,0.0143,0.4985,-27.0153,-28.2977,-9.7481,64176
161,-0.5237,-0.0172,0.4561,-7.7786,-6.7863,3.2748,64196
162,-0.5904,-0.0225,0.5168,20.0687,14.1832,5.8626,64216
163,-0.6658,0.1115,0.5393,36.3435,20.2824,5.8702,64236
164,-0.6846,0.1703,0.5586,28.1908,16.4427,7.855,64256
165,-0.6653,0.1813,0.52,12.0229,15.374,10.7863,64276
166,-0.6404,0.0876,0.5911,0.084,16.9771,8.9542,64296
167,-0.6295,0.0715,0.5505,3.5191,19.1527,7.3359,64316
168,-0.6697,0.1486,0.4766,11.7786,24.5954,9.4122,64336
169,-0.7047,0.1494,0.4961,14.5573,22.2977,13.2214,64356
170,-0.6834,0.122,0.5161,17.2061,18.0687,15.5038,64376
171,-0.6898,0.1213,0.5205,21.5038,16.2977,12.5115,64396
172,-0.7005,0.1838,0.5332,18.9695,15.9008,10.7939,64416
173,-0.723,0.2197,0.533,6.6947,12.5954,8.7328,64436
174,-0.7242,0.2153,0.5188,-3.7252,9.8092,5.6489,64456
175,-0.7469,0.1906,0.5139,-2.8626,7.6565,0.3435,64476
0,0.8412,0.0974,0.5625,7.9542,1.6794,-3.1298,66956
1,0.9191,0.1669,0.4612,7.8321,5.8931,-4.6794,66976
2,0.9069,0.1315,0.4475,10.9313,8.1298,-8.6947,66996
3,0.9069,0.1547,0.4436,9.1527,5.3893,-8.3435,67016
4,0.915,0.1264,0.4438,6.4275,3.4656,-7.8702,67036
5,0.9262,0.1249,0.4309,13.2214,5.2519,-3.7557,67056
6,0.9504,0.1242,0.4543,16.8473,6.7099,2.4351,67076
7,0.9709,0.1411,0.4954,12.6565,5.6336,11.9466,67096
8,1.9877,0.7658,0.2061,-7.229,-10.5038,36.4809,67116
9,0.7326,0.9892,0.7241,-40.6183,-7.771,89.1298,67136
10,0.6486,0.1489,0.7141,-105.0534,-25.0076,67.9847,67156
11,1.0844,-0.1226,0.5833,-98.8931,-22.3893,65.1298,67176
12,1.037,-0.1788,0.5381,-62.145,7.9695,46.5267,67196
13,1.1398,-0.014,0.4685,-67.1069,31.7099,57.9618,67216
14,1.1352,-0.1619,0.4792,-87.0153,51.687,105.084,67236
15,1.1501,-0.4568,0.5725,-82.3206,65.8168,130.8473,67256
16,1.0327,-0.5648,0.616,-52.084,79.5115,140.2519,67276
17,0.8942,-0.5272,0.6311,-34.7863,85.0916,144.0382,67296
18,0.8149,-0.4852,0.646,-44.2672,86.0076,153.7405,67316
19,0.7629,-0.5013,0.5615,-52.8779,91.6412,175.1756,67336
20,0.6743,-0.5511,0.5588,-52.0992,93.5038,190.8626,67356
21,0.579,-0.5767,0.5725,-55.0611,86.145,195.8168,67376
22,0.4885,-0.532,0.5042,-57.1756,77.3893,200.1985,67396
23,0.3683,-0.5259,0.488,-45.6641,64.9695,203.2977,67416
24,0.3354,-0.5294,0.4121,-21.7328,57.8015,211.9389,67436
25,0.257,-0.4871,0.3843,0.3893,51.3511,216.3969,67456
26,0.1994,-0.3897,0.3286,-6.8855,43.4427,219.7023,67476
27,0.0844,-0.3616,0.3308,-38.5267,26.4886,221.9695,67496
28,0.0107,-0.3868,0.2993,-63.0382,11.626,223.1527,67516
29,-0.0496,-0.418,0.2546,-66.1527,1.6718,225.2366,67536
30,-0.088,-0.3917,0.1836,-50.1374,2.855,224.6718,67556
31,-0.1412,-0.3577,0.1697,-57.8626,-0.8702,223.5343,67576
32,-0.2042,-0.2618,0.1792,-91.687,-5.7099,211.7023,67596
33,-0.3416,-0.2957,0.2397,-89.2443,-19.8244,196.1603,67616
34,-0.3961,-0.3834,0.2183,-50.3359,-43.0687,183.5191,67636
35,-0.3187,-0.2159,0.1355,-8.7023,-47.9237,191.7405,67656
36,-0.2835,-0.0955,0.1182,-5.8168,-32.9084,196.8702,67676
37,-0.3831,-0.043,0.1685,-10.5115,-20.9237,178.6488,67696
38,-0.4503,-0.0008,0.2063,-15.9237,-22.6412,153.6641,67716
39,-0.5545,0.0932,0.1938,-20.5267,-29.2443,160.5191,67736
40,-0.5831,0.1137,0.1812,-40.145,-46.3664,166.7786,67756
41,-0.6043,0.1076,0.2141,-59.0611,-60.7939,155.9847,67776
42,-0.5958,0.0461,0.2427,-64.5267,-70.374,140.3282,67796
43,-0.566,-0.0032,0.2529,-54.5802,-70.9389,120.0382,67816
44,-0.5335,0.0488,0.2532,-44.2443,-63.8321,106.5649,67836
45,-0.5738,0.1735,0.27,-52.1908,-54.7405,99.1527,67856
46,-0.6424,0.1706,0.2991,-70.1069,-56.9542,91.2977,67876
47,-0.6942,0.0978,0.3452,-71,-65.1832,81.0687,67896
48,-0.6395,0.0536,0.3384,-53.1145,-70.1298,73.1221,67916
49,-0.5648,0.1179,0.3237,-36.5649,-61.9847,70.0382,67936
50,-0.6006,0.163,0.364,-27.0076,-47.4504,64.0305,67956
51,-0.7549,0.2065,0.3521,-16.626,-45.2443,62.2061,67976
52,-0.72,0.3505,0.405,-41.0611,-49.3664,42.7786,67996
53,-0.6917,0.1667,0.4138,-42.6183,-63.9313,45.3817,68016
54,-0.5982,0.1325,0.3801,-37.2443,-58.7557,22.3435,68036
55,-0.6292,0.1755,0.3823,-29.2595,-43.7328,26.0305,68056
56,-0.681,0.1901,0.4001,-15.9847,-36.2137,13.4504,68076
57,-0.7003,0.2321,0.4583,-13.6947,-35.9389,15.9695,68096
58,-0.6839,0.2475,0.4741,-27.3588,-37.771,15.9847,68116
59,-0.6863,0.2162,0.5,-38.4427,-38.7405,21.0382,68136
60,-0.6741,0.152,0.4521,-35.8321,-35.1374,23.8168,68156
61,-0.6592,0.1071,0.4778,-15.542,-21.6489,16.1756,68176
62,-0.6614,0.1833,0.5037,1.5267,-6.626,7.9237,68196
63,-0.6946,0.2175,0.4905,-4.7328,-1.5878,6.0992,68216
64,-0.7359,0.2421,0.4778,-20.7481,-4.9542,10.5115,68236
65,-0.7283,0.1935,0.4558,-27.8779,-9.8779,7.145,68256
66,-0.6954,0.1516,0.4419,-27.4198,-11.0382,3.916,68276
67,-0.6797,0.154,0.4448,-25.8244,-8.1756,2.8855,68296
68,-0.6539,0.1303,0.4473,-27.4122,-7.2748,2.6489,68316
69,-0.6531,0.0978,0.4341,-22.6947,-2.145,2.9237,68336
70,-0.6797,0.062,0.4746,-4.8244,5.6794,2.7176,68356
71,-0.6761,0.0893,0.4507,18.9313,16.2824,1.6947,68376
72,-0.6714,0.1037,0.4221,37.0687,27.6183,3.6336,68396
73,-0.7166,0.144,0.4617,39.6718,35.0687,9.542,68416
74,-0.7608,0.1691,0.4729,36.9466,30.5573,9.5191,68436
75,-0.7698,0.1689,0.468,26.9847,22.8931,8.8321,68456
76,-0.7689,0.1933,0.4609,23.2901,21.1145,7.7023,68476
77,-0.7545,0.1962,0.4497,24.0382,21.6336,5.9389,68496
78,-0.7632,0.2109,0.4358,27.3893,21.9237,4.9084,68516
79,-0.7869,0.2375,0.4216,26.6947,20.771,8.5573,68536
80,-0.7952,0.2333,0.4199,21.145,17.771,11.3282,68556
81,-0.8189,0.2424,0.4236,17.6412,14.313,9.1527,68576
82,-0.8038,0.2582,0.4036,16.5802,9.4656,4.4656,68596
83,-0.7877,0.2607,0.4092,15.9237,8.6718,-0.5344,68616
84,-0.7921,0.2668,0.4597,5.3664,2.1679,-5.2519,68636
85,-0.7689,0.2448,0.4922,-8.5344,-3.3435,-9.2061,68656
86,-0.7691,0.2773,0.48,-26.7786,-8.5115,-11.6107,68676
87,-0.7794,0.291,0.4338,-41.8015,-13.9924,-16.2137,68696
88,-0.7864,0.2844,0.3848,-49.4504,-15.4885,-19.2519,68716
89,-0.7906,0.2497,0.4099,-54.7481,-17.9542,-17.3435,68736
90,-0.8013,0.1926,0.4014,-59.4427,-29.145,-18.5114,68756
91,-0.7618,0.1845,0.3726,-63.1908,-31.7252,-18.1832,68776
92,-0.7337,0.0883,0.3682,-60.3664,-28.8397,-17.7786,68796
93,-0.723,0.0815,0.3816,-47.7405,-24.9084,-17.1298,68816
94,-0.7112,0.1103,0.4028,-43.7557,-21.4122,-11.7557,68836
95,-0.7112,0.1,0.4136,-39.771,-17.8092,-5.8779,68856
96,-0.6934,0.0632,0.4287,-31.2748,-14.5725,-2.1832,68876
97,-0.6924,0.0436,0.4241,-18.9237,-9.6489,-0.9618,68896
98,-0.7071,0.0373,0.356,-6.0382,-3.1374,-1.0382,68916
99,-0.7178,0.0607,0.3437,7.3588,5.0763,2.3206,68936
100,-0.7579,0.0341,0.3701,25.4427,9.8626,4.8931,68956
101,-0.72,0.0651,0.3867,50.2824,17.0153,10.0763,68976
102,-0.6839,0.0583,0.3718,78.229,36.8855,18.6489,68996
103,-0.7208,0.1252,0.4165,100.2901,53.2214,26.8626,69016
104,-0.7857,0.1777,0.4192,96.7863,49.8092,33.1527,69036
105,-0.8091,0.2228,0.4421,65.0763,30.7786,37.3282,69056
106,-0.7945,0.2841,0.4492,36.3664,15.4122,30.2901,69076
107,-0.8216,0.3205,0.4402,21.5649,11.374,14.4962,69096
108,-0.7757,0.2753,0.4236,22.4427,11.6794,5.8473,69116
109,-0.7974,0.2963,0.4263,17.0153,12.7023,0.5802,69136
110,-0.8152,0.2663,0.4316,1.3435,4.0076,4.2443,69156
111,-0.7999,0.2516,0.4543,-13.4275,-4.1069,0.229,69176
112,-0.7715,0.2382,0.4482,-21.4656,-4.4122,-7.1756,69196
113,-0.7755,0.2475,0.4573,-29.084,-10.0382,-13.6336,69216
114,-0.7896,0.2939,0.3994,-38.9237,-16.5649,-17.9924,69236
115,-0.8118,0.3181,0.3806,-46.4809,-23.0458,-18.5802,69256
116,-0.7645,0.1889,0.3743,-43.2137,-26.0382,-15.9084,69276
117,-0.7303,0.1054,0.3372,-27.5954,-17.8473,-12.8321,69296
118,-0.7474,0.0869,0.3901,-17.313,-10.8779,-7.313,69316
119,-0.7505,0.0908,0.4026,-12.9389,-8.6412,-1.084,69336
120,-0.7603,0.1315,0.4268,-10.2824,-5.7328,4.0153,69356
121,-0.7696,0.1606,0.4028,-8.4046,-6.6183,3.7328,69376
122,-0.7625,0.2038,0.4165,-12.2901,-6.7634,1.5344,69396
123,-0.7418,0.1974,0.4255,-23.9847,-9.0916,0.8244,69416
124,-0.7281,0.1818,0.4644,-36.9237,-11.7557,-0.6718,69436
125,-0.7369,0.144,0.4692,-41.5878,-15.0763,-6.0229,69456
126,-0.7525,0.1391,0.3972,-33.4885,-13.9618,-11.3359,69476
127,-0.7576,0.145,0.3574,-25.313,-13.3588,-13.1374,69496
128,-0.7503,0.1369,0.3567,-25.0534,-15.4122,-10.5573,69516
129,-0.7593,0.1293,0.3816,-30.7405,-17.771,-6.3893,69536
130,-0.7342,0.0761,0.3857,-31.9389,-18.771,-4.2748,69556
131,-0.6937,0.0136,0.377,-15.9847,-10.2595,-2.458,69576
132,-0.6754,0.0263,0.3691,11.5115,5.1069,1.8244,69596
133,-0.7161,0.0637,0.3384,40.0458,16.8092,11.1603,69616
134,-0.7322,0.0114,0.3889,62.3435,19.9847,14.1985,69636
135,-0.731,0.0976,0.3865,75.7634,26.4351,15.3664,69656
136,-0.7628,0.2038,0.4546,67.4504,25,12.687,69676
137,-0.7762,0.2473,0.4712,43.5649,17.6718,12.8855,69696
138,-0.7689,0.2287,0.4482,21.9924,12.2519,11.0611,69716
139,-0.762,0.1977,0.4392,11.2748,11.4656,8.4885,69736
140,-0.7696,0.1765,0.4329,12.6947,9.9847,3.855,69756
141,-0.7667,0.1523,0.3931,28.9389,9.5725,0.9771,69776
142,-0.7505,0.1528,0.3682,54.6412,15.4733,4.4885,69796
143,-0.7391,0.1432,0.3911,74.0763,19.687,10.4962,69816
144,-0.7794,0.2385,0.4314,73.1832,19.2137,16.7328,69836
145,-0.8233,0.3132,0.4431,57.1298,11.5725,15.1908,69856
146,-0.8094,0.3339,0.4465,41.4275,7.0153,10.1908,69876
147,-0.8096,0.3388,0.4514,26.6794,5.5344,4.7557,69896
148,-0.7972,0.322,0.4365,9.2443,2.3893,0.4427,69916
149,-0.8065,0.2949,0.4358,-6.313,-1.8626,-1.5038,69936
150,-0.7896,0.2485,0.4446,-13.3435,-6.8168,-4.7634,69956
151,-0.7571,0.2287,0.4604,-10.0534,-8.7252,-7.626,69976
152,-0.7571,0.2224,0.4604,-7.3664,-10.2061,-10.4351,69996
153,-0.7684,0.217,0.4558,-10.6718,-13.3206,-14.3282,70016
154,-0.7693,0.2731,0.4333,-19.4962,-14.2748,-15.0153,70036
155,-0.7669,0.2868,0.4412,-31.7099,-13.7557,-12.855,70056
156,-0.7669,0.2248,0.4995,-36.1221,-14.0687,-10.5344,70076
157,-0.7796,0.2216,0.3774,-36.7634,-19.084,-11.9466,70096
158,-0.7879,0.2521,0.4192,-41.6031,-20.4198,-11.145,70116
159,-0.7713,0.1913,0.4551,-46.3969,-24.7481,-10.0992,70136
160,-0.7166,0.1454,0.437,-42.4351,-21.7939,-8.4733,70156
161,-0.7256,0.164,0.4358,-44.6641,-17.084,-5.5878,70176
162,-0.7462,0.1755,0.457,-49.4427,-18.4962,-3.626,70196
163,-0.7169,0.1525,0.4102,-46.8244,-20.0763,-3.9084,70216
164,-0.6956,0.1269,0.3928,-36.4427,-15.4962,-3.8092,70236
165,-0.722,0.1472,0.375,-25.0153,-9.0687,-3.2519,70256
166,-0.7405,0.1481,0.4084,-14.2824,-4.5267,2.9008,70276
167,-0.6866,0.0461,0.4329,12.7786,2.3511,4.9084,70296
168,-0.6339,0.0229,0.4146,49.771,22.4275,5.1985,70316
169,-0.6998,0.1186,0.4253,62.0763,37.7252,10.229,70336
170,-0.8028,0.2128,0.4812,40.5191,31.0076,16.3817,70356
171,-0.7896,0.1948,0.4941,12.4733,15.0611,14.8397,70376
172,-0.7498,0.1655,0.4482,4.5344,14.9389,8.2137,70396
173,-0.7916,0.2092,0.4321,6.0382,14.8168,-0.1832,70416
174,-0.7999,0.228,0.4014,7.458,10.0992,-1.5954,70436
175,-0.7691,0.1694,0.4021,11.9771,9.4198,3.0229,70456
0,0.8317,-0.0125,0.3254,3.1756,6.5344,-10.7023,72736
1,0.8434,0.0612,0.4163,-0.7176,4.8168,-9.6412,72756
2,0.8515,0.1132,0.4536,-0.0458,3.7786,-8.0611,72776
3,0.8725,0.1345,0.4836,1.916,0.7863,-1.8015,72796
4,0.8779,0.1271,0.4805,3.5191,0.6489,1.9466,72816
5,0.8893,0.1037,0.5039,2.6336,-0.6641,3.4656,72836
6,0.924,0.113,0.5156,2.3206,-1.9084,9.3206,72856
7,0.9184,0.1008,0.5652,1.7863,3.3282,21.4733,72876
8,0.8957,0.1181,0.5918,-6.4809,-5.2672,26.2214,72896
9,0.7997,0.0419,0.5398,-41.2977,-2.9237,39.0992,72916
10,0.884,0.4208,0.436,-116.3053,0.6565,77.4427,72936
11,0.7687,0.0014,0.5725,-165.9237,-17.084,54.0992,72956
12,1.124,-0.3626,0.3855,-142.9542,2.9237,68.2519,72976
13,1.0825,-0.4005,0.4004,-86.8168,31.4656,78.2901,72996
14,1.0349,-0.3157,0.4729,-64.8855,52.0534,94.7023,73016
15,0.975,-0.3204,0.4802,-78.374,57.1832,119.6183,73036
16,0.894,-0.4161,0.5522,-93.3817,53.2824,137.0916,73056
17,0.8354,-0.4774,0.5505,-92.0534,48.4656,151.2519,73076
18,0.7875,-0.5191,0.49,-77.5267,48.7863,160.6718,73096
19,0.6535,-0.5499,0.4897,-64.9389,45.0916,170.5038,73116
20,0.6494,-0.6192,0.3613,-68.8473,43.4809,181.1145,73136
21,0.5268,-0.5919,0.3325,-67.6718,41.1374,184.1756,73156
22,0.4457,-0.6148,0.364,-53.4504,36.6031,189.5267,73176
23,0.3852,-0.6546,0.3232,-25.7252,33.8779,189.8626,73196
24,0.3798,-0.5076,0.248,-12.145,38.5038,196.313,73216
25,0.2573,-0.4471,0.2534,-25.2519,31.9618,198.7252,73236
26,0.1506,-0.4991,0.2732,-36.2748,19.8473,201.229,73256
27,0.0912,-0.543,0.2473,-22.2595,7.1908,196.5573,73276
28,0.039,-0.5125,0.2192,-8.5802,4.9008,197.374,73296
29,-0.0364,-0.4905,0.1665,-3.6489,7.1832,192.9542,73316
